household_ID,district,subvillage,village,ward,strategy,campaign_type,dog_total,cp_travel_time_there,cp_duration
HS1800,Rorya,Lwala,Kirongwe,Bukura,3,continuous,1,5,4
HS0470,Butiama,Binete,Kwigutu,Masaba,0,pulse,1,NA,NA
HS0471,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,3,NA,NA
HS1791,Rorya,Kituo,Kirongwe,Bukura,3,continuous,1,NA,NA
HS1790,Rorya,Kituo,Kirongwe,Bukura,3,continuous,2,NA,NA
HS1792,Rorya,Kituo,Kirongwe,Bukura,3,continuous,3,5,4
HS0472,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,3,NA,NA
HS1793,Rorya,Kituo,Kirongwe,Bukura,3,continuous,1,10,4
HS0473,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,1,NA,NA
HS1794,Rorya,Kituo,Kirongwe,Bukura,3,continuous,2,20,2
HS0474,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,1,NA,NA
HS0475,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,3,30,60
HS0476,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,6,NA,NA
HS1795,Rorya,Kituo,Kirongwe,Bukura,3,continuous,2,NA,NA
HS0477,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,4,15,180
HS1796,Rorya,Kituo,Kirongwe,Bukura,3,continuous,3,NA,NA
HS0478,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,2,NA,NA
HS1797,Rorya,Kituo,Kirongwe,Bukura,3,continuous,1,NA,NA
HS0479,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,3,NA,NA
HS1798,Rorya,Kituo,Kirongwe,Bukura,3,continuous,1,NA,NA
HS0480,Butiama,Kukigumu,Kwigutu,Masaba,0,pulse,2,NA,NA
HS1799,Rorya,Kituo,Kirongwe,Bukura,3,continuous,1,NA,NA
HS0481,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,5,NA,NA
HS0482,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,3,NA,NA
HS0483,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,4,NA,NA
HS0484,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,3,NA,NA
HS0485,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,3,NA,NA
HS0486,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,4,NA,NA
HS0487,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,7,60,120
HS0488,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1812,Rorya,Korino,Thabache,Bukura,3,continuous,1,NA,NA
HS0489,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,1,NA,NA
HS1811,Rorya,Korino,Thabache,Bukura,3,continuous,1,NA,NA
HS0490,Butiama,Nyabubumari,Nyansirori,Masaba,0,pulse,13,60,180
HS1813,Rorya,Korino,Thabache,Bukura,3,continuous,1,NA,NA
HS0491,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,3,NA,NA
HS1820,Rorya,Korino,Thabache,Bukura,3,continuous,2,NA,NA
HS1819,Rorya,Korino,Thabache,Bukura,3,continuous,1,5,8
HS1818,Rorya,Korino,Thabache,Bukura,3,continuous,1,NA,NA
HS0492,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1817,Rorya,Korino,Thabache,Bukura,3,continuous,2,NA,NA
HS1816,Rorya,Korino,Thabache,Bukura,3,continuous,1,NA,NA
HS0493,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,1,NA,NA
HS0494,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,2,15,120
HS1815,Rorya,Korino,Thabache,Bukura,3,continuous,2,6,10
HS0495,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,1,NA,NA
HS1814,Rorya,Korino,Thabache,Bukura,3,continuous,3,NA,NA
HS0496,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,1,10,90
HS0497,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,1,NA,NA
HS0498,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,2,NA,NA
HS0499,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,3,10,60
HS1826,Rorya,Koyie,Thabache,Bukura,3,continuous,3,60,10
HS0500,Butiama,Nyansirori,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1827,Rorya,Koyie,Thabache,Bukura,3,continuous,1,NA,NA
HS1750,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,4,15,30
HS1828,Rorya,Koyie,Thabache,Bukura,3,continuous,2,NA,NA
HS1749,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,1,NA,NA
HS1748,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1829,Rorya,Koyie,Thabache,Bukura,3,continuous,3,NA,NA
HS1747,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,6,NA,NA
HS1746,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,1,NA,NA
HS1745,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,1,NA,NA
HS1830,Rorya,Koyie,Thabache,Bukura,3,continuous,1,NA,NA
HS1821,Rorya,Koyie,Thabache,Bukura,3,continuous,1,NA,NA
HS1744,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1822,Rorya,Koyie,Thabache,Bukura,3,continuous,1,30,2
HS1823,Rorya,Koyie,Thabache,Bukura,3,continuous,1,NA,NA
HS1824,Rorya,Koyie,Thabache,Bukura,3,continuous,1,NA,NA
HS1743,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1825,Rorya,Koyie,Thabache,Bukura,3,continuous,2,NA,NA
HS1742,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,4,NA,NA
HS1741,Butiama,Mhurukole,Nyansirori,Masaba,0,pulse,2,NA,NA
HS1845,Rorya,Obembe,Thabache,Bukura,3,continuous,1,30,20
HS1842,Rorya,Obembe,Thabache,Bukura,3,continuous,2,25,15
HS1843,Rorya,Obembe,Thabache,Bukura,3,continuous,1,NA,NA
HS1844,Rorya,Obembe,Thabache,Bukura,3,continuous,1,4,3
HS1840,Rorya,Obembe,Thabache,Bukura,3,continuous,2,NA,NA
HS1841,Rorya,Obembe,Thabache,Bukura,3,continuous,1,2,2
HS1839,Rorya,Obembe,Thabache,Bukura,3,continuous,1,1,2
HS1838,Rorya,Obembe,Thabache,Bukura,3,continuous,1,NA,NA
HS1837,Rorya,Obembe,Thabache,Bukura,3,continuous,1,NA,NA
HS1836,Rorya,Obembe,Thabache,Bukura,3,continuous,1,NA,NA
HS1711,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,2,NA,NA
HS1712,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,4,NA,NA
HS1713,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,4,NA,NA
HS1832,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,30,20
HS1714,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,2,NA,NA
HS1715,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,2,NA,NA
HS1833,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,NA,NA
HS1716,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,2,20,60
HS1835,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,NA,NA
HS1717,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,4,NA,NA
HS1718,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,1,NA,NA
HS1853,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,7,3
HS1834,Rorya,Zahanati,Nyambori,Bukura,3,continuous,2,NA,NA
HS1719,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,3,NA,NA
HS1852,Rorya,Zahanati,Nyambori,Bukura,3,continuous,3,NA,NA
HS1720,Butiama,Kwisangura A,Baranga,Buswahili,1,continuous,1,NA,NA
HS1851,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,NA,NA
HS1721,Butiama,Ghantende,Baranga,Buswahili,1,continuous,2,10,45
HS1850,Rorya,Zahanati,Nyambori,Bukura,3,continuous,2,20,30
HS1722,Butiama,Ghantende,Baranga,Buswahili,1,continuous,1,10,20
HS1848,Rorya,Zahanati,Nyambori,Bukura,3,continuous,1,NA,NA
HS1723,Butiama,Ghantende,Baranga,Buswahili,1,continuous,1,NA,NA
HS1724,Butiama,Ghantende,Baranga,Buswahili,1,continuous,2,15,25
HS1863,Rorya,Senta,Nyambori,Bukura,3,continuous,3,NA,NA
HS1725,Butiama,Ghantende,Baranga,Buswahili,1,continuous,1,15,20
HS1862,Rorya,Senta,Nyambori,Bukura,3,continuous,1,NA,NA
HS1726,Butiama,Ghantende,Baranga,Buswahili,1,continuous,1,NA,NA
HS1727,Butiama,Ghantende,Baranga,Buswahili,1,continuous,7,NA,NA
HS1861,Rorya,Senta,Nyambori,Bukura,3,continuous,2,NA,NA
HS1728,Butiama,Ghantende,Baranga,Buswahili,1,continuous,5,NA,NA
HS1860,Rorya,Senta,Nyambori,Bukura,3,continuous,1,NA,NA
HS1859,Rorya,Senta,Nyambori,Bukura,3,continuous,2,NA,NA
HS1729,Butiama,Ghantende,Baranga,Buswahili,1,continuous,2,10,60
HS1730,Butiama,Ghantende,Baranga,Buswahili,1,continuous,1,NA,NA
HS1858,Rorya,Senta,Nyambori,Bukura,3,continuous,2,4,20
HS1857,Rorya,Senta,Nyambori,Bukura,3,continuous,1,NA,NA
HS1732,Butiama,Burundi,Baranga,Buswahili,1,continuous,2,60,180
HS1733,Butiama,Burundi,Baranga,Buswahili,1,continuous,4,30,120
HS1856,Rorya,Senta,Nyambori,Bukura,3,continuous,2,5,30
HS1734,Butiama,Burundi,Baranga,Buswahili,1,continuous,4,NA,NA
HS1855,Rorya,Senta,Nyambori,Bukura,3,continuous,5,10,10
HS1735,Butiama,Burundi,Baranga,Buswahili,1,continuous,3,NA,NA
HS1854,Rorya,Senta,Nyambori,Bukura,3,continuous,2,NA,NA
HS1736,Butiama,Burundi,Baranga,Buswahili,1,continuous,4,NA,NA
HS1737,Butiama,Burundi,Baranga,Buswahili,1,continuous,4,NA,NA
HS1872,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,3,NA,NA
HS1738,Butiama,Burundi,Baranga,Buswahili,1,continuous,2,NA,NA
HS1739,Butiama,Burundi,Baranga,Buswahili,1,continuous,2,20,120
HS1871,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,3,30,20
HS1740,Butiama,Burundi,Baranga,Buswahili,1,continuous,2,NA,NA
HS1870,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,1,NA,NA
HS1869,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,2,NA,NA
HS1868,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,2,30,5
HS1867,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,2,NA,NA
HS1866,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,1,NA,NA
HS1864,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,1,NA,NA
HS1864,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,1,NA,NA
HS1849,Rorya,Vunja Amri,Nyambori,Bukura,3,continuous,5,NA,NA
HS1701,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,4,NA,NA
HS1702,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,3,NA,NA
HS1847,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,5,5
HS1703,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1846,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,2,NA,NA
HS1704,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,4,NA,NA
HS1902,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,NA,NA
HS1705,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1901,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,2,5,2
HS1706,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1900,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,4,1,3
HS1899,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,3,5
HS1707,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,4,30,60
HS1708,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1898,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,8,2
HS1709,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1710,Butiama,Mlimani,Kongoto,Buswahili,1,continuous,4,NA,NA
HS1691,Butiama,Shule,Kongoto,Buswahili,1,continuous,2,10,10
HS1897,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,NA,NA
HS1896,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,1,NA,NA
HS1895,Rorya,Nyangoko,Bwiri,Bukura,3,continuous,6,NA,NA
HS1894,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1893,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1692,Butiama,Shule,Kongoto,Buswahili,1,continuous,2,10,60
HS1892,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1693,Butiama,Shule,Kongoto,Buswahili,1,continuous,3,10,60
HS1891,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,2,NA,NA
HS1694,Butiama,Shule,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1890,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1695,Butiama,Shule,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1889,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1696,Butiama,Shule,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1697,Butiama,Shule,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1888,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1698,Butiama,Shule,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1887,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1886,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,30,5
HS1699,Butiama,Shule,Kongoto,Buswahili,1,continuous,3,NA,NA
HS1885,Rorya,Ogwedhi,Bwiri,Bukura,3,continuous,1,NA,NA
HS1700,Butiama,Shule,Kongoto,Buswahili,1,continuous,6,15,45
HS1681,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1884,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,2,3,20
HS1883,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,1,NA,NA
HS1882,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,2,NA,NA
HS1683,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,1,NA,NA
HS1881,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,1,NA,NA
HS1880,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,1,NA,NA
HS1684,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1879,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,3,NA,NA
HS1685,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,5,15,60
HS1878,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,2,NA,NA
HS1877,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,1,NA,NA
HS1686,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1876,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,2,NA,NA
HS1687,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1688,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,3,NA,NA
HS1875,Rorya,Bwiri B,Bwiri,Bukura,3,continuous,2,NA,NA
HS1689,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,2,NA,NA
HS1690,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,3,10,60
HS1681,Butiama,Kiabakari A,Kongoto,Buswahili,1,continuous,3,10,60
HS1651,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1652,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,3,NA,NA
HS1653,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1654,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1655,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1656,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1657,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,2,30,60
HS1659,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,3,NA,NA
HS1658,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1660,Butiama,Kitotare B,Wegero,Buswahili,1,continuous,2,30,30
HS1661,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1662,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,2,20,60
HS1663,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1664,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,4,20,120
HS1665,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1666,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,3,20,45
HS1667,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,3,NA,NA
HS1668,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1669,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,2,30,120
HS1670,Butiama,Nyirobi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1671,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1671,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1672,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1674,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,2,20,30
HS1675,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1676,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,8,30,120
HS1677,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,3,NA,NA
HS1678,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1679,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,2,NA,NA
HS1680,Butiama,Bumangi B,Wegero,Buswahili,1,continuous,1,NA,NA
HS1641,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1642,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,1,15,45
HS1643,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1644,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,11,15,60
HS1645,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,6,NA,NA
HS1646,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1647,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,2,15,120
HS1648,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,3,NA,NA
HS1649,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,6,NA,NA
HS1650,Butiama,Kigumi,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1631,Butiama,Biafra,Buswahili,Buswahili,1,continuous,5,15,60
HS1632,Butiama,Biafra,Buswahili,Buswahili,1,continuous,3,15,30
HS1633,Butiama,Biafra,Buswahili,Buswahili,1,continuous,3,NA,NA
HS1634,Butiama,Biafra,Buswahili,Buswahili,1,continuous,3,NA,NA
HS1635,Butiama,Biafra,Buswahili,Buswahili,1,continuous,3,NA,NA
HS1636,Butiama,Biafra,Buswahili,Buswahili,1,continuous,1,60,180
HS1637,Butiama,Biafra,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1638,Butiama,Biafra,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1639,Butiama,Biafra,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1640,Butiama,Biafra,Buswahili,Buswahili,1,continuous,3,NA,NA
HS1621,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1622,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,2,15,120
HS1623,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,1,NA,NA
HS1624,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,1,NA,NA
HS1625,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,2,NA,NA
HS1626,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,1,NA,NA
HS1627,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,1,NA,NA
HS1628,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,1,NA,NA
HS1629,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,5,20,30
HS1630,Butiama,Nyandewa,Buswahili,Buswahili,1,continuous,3,15,120
HS1591,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1592,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,2,NA,NA
HS1593,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1594,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,6,20,40
HS1595,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,6,NA,NA
HS1596,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,2,NA,NA
HS1597,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,3,15,60
HS1598,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,2,NA,NA
HS1599,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,2,20,30
HS1600,Butiama,Nyamimange,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1601,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1602,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1603,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,2,20,30
HS1604,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1605,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,2,5,30
HS1606,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,5,15,30
HS1607,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1608,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,2,30,120
HS1609,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,4,NA,NA
HS1610,Butiama,Kyamaiha,Kitaramanka,Sirorisimba,2,continuous,3,NA,NA
HS1611,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,20,60
HS1612,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,10,30
HS1613,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,NA,NA
HS1614,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,1,NA,NA
HS1615,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,7,10,20
HS1616,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,1,10,30
HS1617,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,15,30
HS1618,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,15,15
HS1619,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,3,NA,NA
HS1620,Butiama,Butukansaro,Kitaramanka,Sirorisimba,2,continuous,2,15,120
HS1561,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,8,30,60
HS1562,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1563,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1564,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1565,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1566,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1567,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,2,NA,NA
HS1568,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,6,15,60
HS1569,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,2,NA,NA
HS1570,Butiama,Mtukula,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1571,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1572,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1573,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,2,15,60
HS1574,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,2,NA,NA
HS1575,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,6,NA,NA
HS1576,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,4,NA,NA
HS1577,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1578,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,2,10,30
HS1579,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1580,Butiama,Senta A,Sirorisimba,Sirorisimba,2,continuous,2,15,20
HS1581,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1581,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1582,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1582,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1583,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1583,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1584,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1584,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,NA,NA
HS1585,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,2,10,10
HS1585,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,2,10,10
HS1586,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1586,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1586,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1586,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,1,NA,NA
HS1587,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,6,NA,NA
HS1587,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,6,NA,NA
HS1588,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,2,NA,NA
HS1588,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,2,NA,NA
HS1589,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,10,30
HS1589,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,3,10,30
HS1590,Butiama,Senta B,Sirorisimba,Sirorisimba,2,continuous,6,10,5
